Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,group,category,n_genes,p_adj_global
GO_Biological_Process_2021_fixed.gmt,nuclear export (GO:0051168),1/84,0.388632886995037,0.4430576170202756,3.066872036274272,2.8985624552739053,NUP214,2,GO_BP,100,0.5260362876996572
GO_Biological_Process_2021_fixed.gmt,response to insulin (GO:0032868),1/84,0.388632886995037,0.4430576170202756,3.066872036274272,2.8985624552739053,RAB31,2,GO_BP,100,0.5260362876996572
GO_Cellular_Component_2021_fixed.gmt,microbody membrane (GO:0031903),1/52,0.27920690932202913,0.44511246413656813,4.633512118949012,5.911444776898772,MGST1,2,GO_CC,100,0.5271774285929455
GO_Cellular_Component_2021_fixed.gmt,peroxisomal membrane (GO:0005778),1/53,0.2837413874809469,0.44587932318434514,4.544855144855145,5.725117954082412,MGST1,2,GO_CC,100,0.5278346416590466
GO_Biological_Process_2021_fixed.gmt,positive regulation of protein catabolic process (GO:0045732),1/85,0.3922139102786447,0.4466767745038659,3.030372473235968,2.8362707481177614,IL1B,2,GO_BP,100,0.5286111487911266
GO_Biological_Process_2021_fixed.gmt,glucose homeostasis (GO:0042593),1/86,0.3957741977689329,0.44887083936848016,2.9947267011459284,2.7758464330123322,PYGL,2,GO_BP,100,0.529781049118786
GO_Biological_Process_2021_fixed.gmt,positive regulation of endothelial cell migration (GO:0010595),1/86,0.3957741977689329,0.44887083936848016,2.9947267011459284,2.7758464330123322,GRN,2,GO_BP,100,0.529781049118786
GO_Biological_Process_2021_fixed.gmt,regulation of neuron death (GO:1901214),1/86,0.3957741977689329,0.44887083936848016,2.9947267011459284,2.7758464330123322,TYROBP,2,GO_BP,100,0.529781049118786
GO_Biological_Process_2021_fixed.gmt,transport across blood-brain barrier (GO:0150104),1/86,0.3957741977689329,0.44887083936848016,2.9947267011459284,2.7758464330123322,CD36,2,GO_BP,100,0.529781049118786
GO_Biological_Process_2021_fixed.gmt,metal ion transport (GO:0030001),1/88,0.4028330394251539,0.4564056807507672,2.9258794384805946,2.6603064236184424,CATSPER1,2,GO_BP,100,0.5354596169737723
GO_Biological_Process_2021_fixed.gmt,protein import (GO:0017038),1/89,0.40633182894431413,0.4580089025741551,2.892622709904967,2.605053029693682,NUP214,2,GO_BP,100,0.5363298606789205
GO_Biological_Process_2021_fixed.gmt,regulation of cation channel activity (GO:2001257),1/89,0.40633182894431413,0.4580089025741551,2.892622709904967,2.605053029693682,CTSS,2,GO_BP,100,0.5363298606789205
GO_Biological_Process_2021_fixed.gmt,regulation of endothelial cell migration (GO:0010594),1/89,0.40633182894431413,0.4580089025741551,2.892622709904967,2.605053029693682,GRN,2,GO_BP,100,0.5363298606789205
GO_Biological_Process_2021_fixed.gmt,regulation of type I interferon production (GO:0032479),1/89,0.40633182894431413,0.4580089025741551,2.892622709904967,2.605053029693682,CD14,2,GO_BP,100,0.5363298606789205
GO_Biological_Process_2021_fixed.gmt,transforming growth factor beta receptor signaling pathway (GO:0007179),1/89,0.40633182894431413,0.4580089025741551,2.892622709904967,2.605053029693682,ID1,2,GO_BP,100,0.5363298606789205
GO_Biological_Process_2021_fixed.gmt,cellular amino acid catabolic process (GO:0009063),1/90,0.4098103533840938,0.4609842153215139,2.8601091484483483,2.5513911950356682,HNMT,2,GO_BP,100,0.5379450939566633
GO_Biological_Process_2021_fixed.gmt,negative regulation of protein kinase activity (GO:0006469),1/90,0.4098103533840938,0.4609842153215139,2.8601091484483483,2.5513911950356682,GSTP1,2,GO_BP,100,0.5379450939566633
GO_Biological_Process_2021_fixed.gmt,regulation of actin cytoskeleton organization (GO:0032956),1/91,0.41326872876333404,0.4643991134058324,2.828314118736627,2.499260198934771,BST1,2,GO_BP,100,0.5410988422106946
GO_Molecular_Function_2021_fixed.gmt,phospholipase activity (GO:0004620),1/73,0.34186195376932976,0.46590036177413086,3.6157854406130268,3.8809970378094545,PLBD1,2,GO_MF,100,0.5426787656399332
GO_Molecular_Function_2021_fixed.gmt,guanyl ribonucleotide binding (GO:0032561),2/214,0.3452074385291695,0.46633285555694826,2.0621848739495796,2.193359982660482,RAB32;RAB31,2,GO_MF,100,0.5430978587476165
GO_Biological_Process_2021_fixed.gmt,regulation of peptidyl-tyrosine phosphorylation (GO:0050730),1/92,0.41670707044443256,0.4677845458819524,2.7972140623519377,2.4486022331892623,BST1,2,GO_BP,100,0.5444298583811037
GO_Molecular_Function_2021_fixed.gmt,GTPase activity (GO:0003924),2/216,0.3493617437144568,0.46784094375675084,2.0426065162907268,2.1481017884690705,RAB32;RAB31,2,GO_MF,100,0.5444298583811037
GO_Biological_Process_2021_fixed.gmt,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),3/404,0.4195090710581519,0.47044945825807033,1.4906600249066002,1.2948918373365463,FES;NRG1;NCF2,2,GO_BP,100,0.5466139817489959
GO_Biological_Process_2021_fixed.gmt,interleukin-1-mediated signaling pathway (GO:0070498),1/94,0.4235241109015682,0.47398472289289556,2.7370096751259623,2.3514877231002833,IL1B,2,GO_BP,100,0.5499518348707598
GO_Biological_Process_2021_fixed.gmt,positive regulation of epithelial cell migration (GO:0010634),1/94,0.4235241109015682,0.47398472289289556,2.7370096751259623,2.3514877231002833,GRN,2,GO_BP,100,0.5499518348707598
GO_Biological_Process_2021_fixed.gmt,regulation of cell migration (GO:0030334),3/408,0.42574088753465156,0.47598091088563793,1.475547027192669,1.260005555261359,GRN;AIF1;IL1B,2,GO_BP,100,0.5514401893562272
GO_Biological_Process_2021_fixed.gmt,cellular transition metal ion homeostasis (GO:0046916),1/96,0.43026238466474,0.48005924948888246,2.679326937626729,2.2596373255213202,FTL,2,GO_BP,100,0.5548457074460769
GO_Biological_Process_2021_fixed.gmt,regulation of vesicle-mediated transport (GO:0060627),1/96,0.43026238466474,0.48005924948888246,2.679326937626729,2.2596373255213202,FES,2,GO_BP,100,0.5548457074460769
GO_Biological_Process_2021_fixed.gmt,positive regulation of cold-induced thermogenesis (GO:0120162),1/97,0.43360226557129355,0.4828053595368304,2.6513821917397946,2.215568147758986,CD36,2,GO_BP,100,0.5565559082085573
GO_Biological_Process_2021_fixed.gmt,protein maturation (GO:0051604),1/97,0.43360226557129355,0.4828053595368304,2.6513821917397946,2.215568147758986,CTSS,2,GO_BP,100,0.5565559082085573
GO_Biological_Process_2021_fixed.gmt,positive regulation of phosphorylation (GO:0042327),2/253,0.4351154946191504,0.4839999277190752,1.69735970144048,1.4124473150263817,MARCO;IL1B,2,GO_BP,100,0.5575028461284629
GO_Biological_Process_2021_fixed.gmt,negative regulation of neuron death (GO:1901215),1/98,0.4369227913728638,0.48502843203916896,2.6240106714095153,2.1726776301121373,GRN,2,GO_BP,100,0.5579602007356659
GO_Biological_Process_2021_fixed.gmt,regulation of neuron apoptotic process (GO:0043523),1/98,0.4369227913728638,0.48502843203916896,2.6240106714095153,2.1726776301121373,GRN,2,GO_BP,100,0.5579602007356659
GO_Biological_Process_2021_fixed.gmt,mRNA-containing ribonucleoprotein complex export from nucleus (GO:0071427),1/99,0.4402240729383709,0.4862374433761504,2.5971949179894955,2.1309242154146593,NUP214,2,GO_BP,100,0.5586160140647731
GO_Biological_Process_2021_fixed.gmt,organic anion transport (GO:0015711),1/99,0.4402240729383709,0.4862374433761504,2.5971949179894955,2.1309242154146593,MGST1,2,GO_BP,100,0.5586160140647731
GO_Biological_Process_2021_fixed.gmt,positive regulation of stress-activated MAPK cascade (GO:0032874),1/99,0.4402240729383709,0.4862374433761504,2.5971949179894955,2.1309242154146593,IL1B,2,GO_BP,100,0.5586160140647731
GO_Biological_Process_2021_fixed.gmt,response to UV (GO:0009411),1/99,0.4402240729383709,0.4862374433761504,2.5971949179894955,2.1309242154146593,GPX1,2,GO_BP,100,0.5586160140647731
GO_Biological_Process_2021_fixed.gmt,sensory perception of chemical stimulus (GO:0007606),1/99,0.4402240729383709,0.4862374433761504,2.5971949179894955,2.1309242154146593,CD36,2,GO_BP,100,0.5586160140647731
GO_Biological_Process_2021_fixed.gmt,regulation of gene expression (GO:0010468),7/1079,0.4410748734168303,0.4866880380372455,1.1969335012813274,0.979738710532682,PID1;CD36;GPX1;IL1B;SIRPA;AIF1;TYROBP,2,GO_BP,100,0.5589617728172577
GO_Cellular_Component_2021_fixed.gmt,caveola (GO:0005901),1/60,0.31470459049240984,0.48757049231218424,4.007698184168772,4.633383584054683,CD36,2,GO_CC,100,0.5595451840344591
GO_Biological_Process_2021_fixed.gmt,epithelial cell differentiation (GO:0030855),1/101,0.44676934370217086,0.4914909997284142,2.545164351652144,2.050671565362036,LGALS3,2,GO_BP,100,0.5626615474978521
GO_Biological_Process_2021_fixed.gmt,positive regulation of cell cycle process (GO:0090068),1/101,0.44676934370217086,0.4914909997284142,2.545164351652144,2.050671565362036,IL1B,2,GO_BP,100,0.5626615474978521
GO_Biological_Process_2021_fixed.gmt,positive regulation of protein localization to membrane (GO:1905477),1/101,0.44676934370217086,0.4914909997284142,2.545164351652144,2.050671565362036,LGALS3,2,GO_BP,100,0.5626615474978521
GO_Cellular_Component_2021_fixed.gmt,cytoskeleton (GO:0005856),5/600,0.3223950585999926,0.4925480061944332,1.4819230649625277,1.6775037076295898,S100A9;ODF3B;FES;S100A12;S100A8,2,GO_CC,100,0.5633536672196281
GO_Molecular_Function_2021_fixed.gmt,G protein-coupled peptide receptor activity (GO:0008528),1/82,0.3750574009094618,0.49366529692356514,3.2140422631220176,3.1519347392044472,FPR1,2,GO_MF,100,0.5638546756330768
GO_Molecular_Function_2021_fixed.gmt,voltage-gated potassium channel activity (GO:0005249),1/82,0.3750574009094618,0.49366529692356514,3.2140422631220176,3.1519347392044472,KCNE3,2,GO_MF,100,0.5638546756330768
GO_Biological_Process_2021_fixed.gmt,regulation of cell death (GO:0010941),1/102,0.45001355151410877,0.49456489311400553,2.5199179931091433,2.0120980264684887,CD36,2,GO_BP,100,0.5644314056229011
GO_Molecular_Function_2021_fixed.gmt,calcium channel activity (GO:0005262),1/84,0.38220705343181915,0.49469908232080795,3.1365269461077845,3.016689010334003,CATSPER1,2,GO_MF,100,0.5644314056229011
GO_Molecular_Function_2021_fixed.gmt,microtubule binding (GO:0008017),2/232,0.3822674727024425,0.49469908232080795,1.898210819891377,1.8253854399185612,S100A9;S100A8,2,GO_MF,100,0.5644314056229011
GO_Biological_Process_2021_fixed.gmt,chromatin remodeling (GO:0006338),1/103,0.4532389523242382,0.4976119966077301,2.4951642464401522,1.9745128050633316,SMARCD3,2,GO_BP,100,0.5670621151092665
GO_Biological_Process_2021_fixed.gmt,mRNA transport (GO:0051028),1/104,0.45644565389817626,0.500133373513555,2.4708888330401275,1.9378826187823741,NUP214,2,GO_BP,100,0.5694142690520831
GO_Biological_Process_2021_fixed.gmt,regulation of insulin secretion (GO:0050796),1/104,0.45644565389817626,0.500133373513555,2.4708888330401275,1.9378826187823741,IL1B,2,GO_BP,100,0.5694142690520831
GO_Biological_Process_2021_fixed.gmt,positive regulation of cellular metabolic process (GO:0031325),1/105,0.4596337633912558,0.5031250059432172,2.4470780208535,1.902175590976006,PID1,2,GO_BP,100,0.5715144997742506
GO_Biological_Process_2021_fixed.gmt,RNA export from nucleus (GO:0006405),1/106,0.46280338735194665,0.5035850719799895,2.4237185984713587,1.8673611791432134,NUP214,2,GO_BP,100,0.5715144997742506
GO_Biological_Process_2021_fixed.gmt,cellular response to peptide hormone stimulus (GO:0071375),1/106,0.46280338735194665,0.5035850719799895,2.4237185984713587,1.8673611791432134,RAB31,2,GO_BP,100,0.5715144997742506
GO_Biological_Process_2021_fixed.gmt,negative regulation of signal transduction (GO:0009968),2/267,0.4626183477439193,0.5035850719799895,1.6063149084261186,1.2382324536686886,IL1B;PID1,2,GO_BP,100,0.5715144997742506
GO_Biological_Process_2021_fixed.gmt,peptidyl-lysine modification (GO:0018205),1/106,0.46280338735194665,0.5035850719799895,2.4237185984713587,1.8673611791432134,NUP214,2,GO_BP,100,0.5715144997742506
GO_Biological_Process_2021_fixed.gmt,protein localization to nucleus (GO:0034504),1/106,0.46280338735194665,0.5035850719799895,2.4237185984713587,1.8673611791432134,NUP214,2,GO_BP,100,0.5715144997742506
GO_Biological_Process_2021_fixed.gmt,protein processing (GO:0016485),1/106,0.46280338735194665,0.5035850719799895,2.4237185984713587,1.8673611791432134,CTSS,2,GO_BP,100,0.5715144997742506
GO_Biological_Process_2021_fixed.gmt,central nervous system development (GO:0007417),2/268,0.46455361322820915,0.504989536041347,1.600177742668115,1.2268215610713895,GSTP1;VCAN,2,GO_BP,100,0.5724134158344566
GO_Biological_Process_2021_fixed.gmt,mRNA export from nucleus (GO:0006406),1/107,0.46595463172524476,0.5060119963103201,2.4007978506879426,1.833410107627429,NUP214,2,GO_BP,100,0.5728689441415911
GO_Biological_Process_2021_fixed.gmt,modulation of chemical synaptic transmission (GO:0050804),1/109,0.47220240249254436,0.5122906617367288,2.356223861910977,1.7679868408504404,IL1B,2,GO_BP,100,0.5784076671958743
GO_Biological_Process_2021_fixed.gmt,regulation of protein kinase activity (GO:0045859),1/110,0.4752991377894933,0.5146342388479341,2.3345474701084803,1.7364618767744853,GSTP1,2,GO_BP,100,0.5802644730505457
GO_Biological_Process_2021_fixed.gmt,response to tumor necrosis factor (GO:0034612),1/110,0.4752991377894933,0.5146342388479341,2.3345474701084803,1.7364618767744853,PID1,2,GO_BP,100,0.5802644730505457
GO_Cellular_Component_2021_fixed.gmt,autophagosome (GO:0005776),1/69,0.35258161429414697,0.5171197009647489,3.4783829309376753,3.626120823499546,FTL,2,GO_CC,100,0.5821317853329053
GO_Cellular_Component_2021_fixed.gmt,clathrin-coated endocytic vesicle membrane (GO:0030669),1/69,0.35258161429414697,0.5171197009647489,3.4783829309376753,3.626120823499546,FCGR1A,2,GO_CC,100,0.5821317853329053
GO_Cellular_Component_2021_fixed.gmt,late endosome membrane (GO:0031902),1/68,0.34847717440942183,0.5171197009647489,3.5302253302253304,3.7215019322178158,CD68,2,GO_CC,100,0.5821317853329053
GO_Biological_Process_2021_fixed.gmt,Fc-epsilon receptor signaling pathway (GO:0038095),1/111,0.47837791131160246,0.5174579965860739,2.3132634111892867,1.7056946062663632,FCER1G,2,GO_BP,100,0.5823935963384391
GO_Biological_Process_2021_fixed.gmt,Fc receptor signaling pathway (GO:0038093),1/112,0.48143882603680727,0.5202569024724201,2.292361129111693,1.6756612083677611,FCER1G,2,GO_BP,100,0.5844747218880484
GO_Biological_Process_2021_fixed.gmt,positive regulation of metabolic process (GO:0009893),1/113,0.48448198435955997,0.5230311402860083,2.271830443159923,1.6463387998385026,CD36,2,GO_BP,100,0.5868978145203917
GO_Biological_Process_2021_fixed.gmt,nervous system development (GO:0007399),3/447,0.4851834656929219,0.523274414913171,1.3424497973256302,0.9708975233862384,NRG1;GSTP1;VCAN,2,GO_BP,100,0.5870826180832407
GO_Biological_Process_2021_fixed.gmt,activation of protein kinase activity (GO:0032147),1/114,0.4875074880940932,0.5247509592707232,2.251661531409946,1.6177053906798433,NRG1,2,GO_BP,100,0.5882974814993357
GO_Biological_Process_2021_fixed.gmt,cellular response to transforming growth factor beta stimulus (GO:0071560),1/114,0.4875074880940932,0.5247509592707232,2.251661531409946,1.6177053906798433,ID1,2,GO_BP,100,0.5882974814993357
GO_Molecular_Function_2021_fixed.gmt,phosphatidylinositol binding (GO:0035091),1/92,0.41000850561203916,0.5261775822021169,2.8603521554341227,2.550225263753953,FES,2,GO_MF,100,0.5894545983853674
GO_Cellular_Component_2021_fixed.gmt,actin filament (GO:0005884),1/72,0.36474255719681453,0.5267799002007425,3.3315565553327793,3.360086329917066,AIF1,2,GO_CC,100,0.5896872391968456
GO_Cellular_Component_2021_fixed.gmt,vesicle membrane (GO:0012506),1/73,0.36874593014051976,0.5267799002007425,3.2853146853146855,3.2775856812412467,AP1S2,2,GO_CC,100,0.5896872391968456
GO_Biological_Process_2021_fixed.gmt,calcium ion transport (GO:0006816),1/115,0.4905154384776737,0.5269564681201988,2.231844915061716,1.5897398421254552,CATSPER1,2,GO_BP,100,0.5897081745545245
GO_Biological_Process_2021_fixed.gmt,positive regulation of protein metabolic process (GO:0051247),1/115,0.4905154384776737,0.5269564681201988,2.231844915061716,1.5897398421254552,IL1B,2,GO_BP,100,0.5897081745545245
GO_Biological_Process_2021_fixed.gmt,sphingolipid metabolic process (GO:0006665),1/116,0.4935059361738299,0.5291346574195502,2.2123714435853166,1.562421826943553,PSAP,2,GO_BP,100,0.5909671793258463
GO_Biological_Process_2021_fixed.gmt,tumor necrosis factor-mediated signaling pathway (GO:0033209),1/116,0.4935059361738299,0.5291346574195502,2.2123714435853166,1.562421826943553,TNFSF13B,2,GO_BP,100,0.5909671793258463
GO_Biological_Process_2021_fixed.gmt,regulation of cellular response to stress (GO:0080135),1/118,0.49943497330856684,0.534969820337344,2.174418890665355,1.5096509222799064,NUP214,2,GO_BP,100,0.5952873887012655
GO_Molecular_Function_2021_fixed.gmt,cysteine-type peptidase activity (GO:0008234),1/98,0.4300471058482742,0.54284634672651,2.682962962962963,2.2640465420210565,CTSS,2,GO_MF,100,0.601721818456047
GO_Molecular_Function_2021_fixed.gmt,voltage-gated cation channel activity (GO:0022843),1/97,0.42675453964299703,0.54284634672651,2.7109959700633275,2.3085385324632495,CATSPER1,2,GO_MF,100,0.601721818456047
GO_Cellular_Component_2021_fixed.gmt,COPII-coated ER to Golgi transport vesicle (GO:0030134),1/79,0.39224897308398154,0.543836182172596,3.032604338336822,2.8380885635044866,SERPINA1,2,GO_CC,100,0.6019880875862371
GO_Cellular_Component_2021_fixed.gmt,P-body (GO:0000932),1/80,0.3960813495017393,0.543836182172596,2.9941944847605226,2.77303028767869,APOBEC3A,2,GO_CC,100,0.6019880875862371
GO_Cellular_Component_2021_fixed.gmt,clathrin-coated endocytic vesicle (GO:0045334),1/85,0.41488864956346677,0.543836182172596,2.81578185128481,2.477170311845081,FCGR1A,2,GO_CC,100,0.6019880875862371
GO_Cellular_Component_2021_fixed.gmt,coated vesicle (GO:0030135),1/84,0.4111739844341636,0.543836182172596,2.8497550353837777,2.5326879681000314,SERPINA1,2,GO_CC,100,0.6019880875862371
