Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,group,pathway_db,n_genes,p_adj_global
Reactome_2022_fixed.gmt,Mitotic Metaphase And Anaphase R-HSA-2555396,4/233,0.06992970490986951,0.11945551714046675,3.0047176765443018,7.9933445398511065,UBB;PSME1;UBC;PSMB9,3,REACTOME,100,0.45143956373476735
Reactome_2022_fixed.gmt,CLEC7A (Dectin-1) Induces NFAT Activation R-HSA-5607763,1/11,0.07104180824552284,0.11976681808931076,21.396711202466598,56.58331877028982,CALM1,3,REACTOME,100,0.45143956373476735
Reactome_2022_fixed.gmt,MET Activates RAP1 And RAC1 R-HSA-8875555,1/11,0.07104180824552284,0.11976681808931076,21.396711202466598,56.58331877028982,RAP1B,3,REACTOME,100,0.45143956373476735
Reactome_2022_fixed.gmt,RHO GTPases Activate IQGAPs R-HSA-5626467,1/11,0.07104180824552284,0.11976681808931076,21.396711202466598,56.58331877028982,CALM1,3,REACTOME,100,0.45143956373476735
Reactome_2022_fixed.gmt,Reduction Of Cytosolic Ca++ Levels R-HSA-418359,1/11,0.07104180824552284,0.11976681808931076,21.396711202466598,56.58331877028982,CALM1,3,REACTOME,100,0.45143956373476735
Reactome_2022_fixed.gmt,Uptake And Function Of Anthrax Toxins R-HSA-5210891,1/11,0.07104180824552284,0.11976681808931076,21.396711202466598,56.58331877028982,CALM1,3,REACTOME,100,0.45143956373476735
KEGG_2021_Human_fixed.gmt,Human papillomavirus infection,6/331,0.03791297716471048,0.12099886329162919,2.767813896846155,9.057565302570621,HLA-A;CCND3;HLA-E;HLA-B;HLA-F;HLA-C,3,KEGG,100,0.45555010635760745
Reactome_2022_fixed.gmt,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,2/67,0.07357259129138291,0.12306687997831324,5.769487936702513,15.055379094486403,UBB;UBC,3,REACTOME,100,0.4617159518067486
Reactome_2022_fixed.gmt,Neddylation R-HSA-8951664,4/237,0.07345041435239129,0.12306687997831324,2.9520857819065864,7.708323246968443,UBB;PSME1;UBC;PSMB9,3,REACTOME,100,0.4617159518067486
Reactome_2022_fixed.gmt,RHO GTPase Cycle R-HSA-9012999,6/441,0.0733261641445091,0.12306687997831324,2.310424621080643,6.0367647556905055,ACTG1;LCK;RAC2;ZAP70;IL32;HSP90AA1,3,REACTOME,100,0.4617159518067486
Reactome_2022_fixed.gmt,Costimulation By CD28 Family R-HSA-388841,2/68,0.07548485509460583,0.12593846290395377,5.682179902310521,14.68174847194098,CD247;LCK,3,REACTOME,100,0.4669865480792961
Reactome_2022_fixed.gmt,CD28 Dependent Vav1 Pathway R-HSA-389359,1/12,0.07724786602590206,0.12621258056197193,19.53425086018142,50.02205917327837,LCK,3,REACTOME,100,0.4669865480792961
Reactome_2022_fixed.gmt,CREB1 Phosphorylation Thru Activation Of Adenylate Cyclase R-HSA-442720,1/12,0.07724786602590206,0.12621258056197193,19.53425086018142,50.02205917327837,CALM1,3,REACTOME,100,0.4669865480792961
Reactome_2022_fixed.gmt,Circadian Clock R-HSA-400253,2/69,0.07741299584158216,0.12621258056197193,5.597458772641255,14.321661416421076,UBB;UBC,3,REACTOME,100,0.4669865480792961
Reactome_2022_fixed.gmt,Disorders Of Developmental Biology R-HSA-9675151,1/12,0.07724786602590206,0.12621258056197193,19.53425086018142,50.02205917327837,CALM1,3,REACTOME,100,0.4669865480792961
Reactome_2022_fixed.gmt,HIV Life Cycle R-HSA-162587,3/149,0.07732475368590536,0.12621258056197193,3.6361774744027304,9.307673094861192,PPIA;UBB;UBC,3,REACTOME,100,0.4669865480792961
Reactome_2022_fixed.gmt,Interleukin-17 Signaling R-HSA-448424,2/69,0.07741299584158216,0.12621258056197193,5.597458772641255,14.321661416421076,UBB;UBC,3,REACTOME,100,0.4669865480792961
Reactome_2022_fixed.gmt,NOTCH2 Intracellular Domain Regulates Transcription R-HSA-2197563,1/12,0.07724786602590206,0.12621258056197193,19.53425086018142,50.02205917327837,GZMB,3,REACTOME,100,0.4669865480792961
Reactome_2022_fixed.gmt,PECAM1 Interactions R-HSA-210990,1/12,0.07724786602590206,0.12621258056197193,19.53425086018142,50.02205917327837,LCK,3,REACTOME,100,0.4669865480792961
Reactome_2022_fixed.gmt,Regulation Of Localization Of FOXO Transcription Factors R-HSA-9614399,1/12,0.07724786602590206,0.12621258056197193,19.53425086018142,50.02205917327837,YWHAQ,3,REACTOME,100,0.4669865480792961
KEGG_2021_Human_fixed.gmt,Influenza A,4/172,0.040522225417339255,0.12663195442918518,3.64574893562121,11.68792357355604,CCND3;ACTG1;CCL5;ACTB,3,KEGG,100,0.4680003000086649
Reactome_2022_fixed.gmt,"Plasma Lipoprotein Assembly, Remodeling, And Clearance R-HSA-174824",2/71,0.08131575182295768,0.1322407681161231,5.435330567662658,13.639502947152844,UBB;UBC,3,REACTOME,100,0.48705152467482865
KEGG_2021_Human_fixed.gmt,NF-kappa B signaling pathway,3/104,0.04358329347004875,0.13341824531647578,4.6663719422340115,14.620123041338342,CCL4;ZAP70;LCK,3,KEGG,100,0.49026636035814564
Reactome_2022_fixed.gmt,Leishmania Infection R-HSA-9658195,4/247,0.08264204591213817,0.13405913744941303,2.8280712047058096,7.051050910868112,CD247;ACTG1;CALM1;TXNIP,3,REACTOME,100,0.4912450535797655
Reactome_2022_fixed.gmt,Chk1/Chk2(Cds1) Mediated Inactivation Of Cyclin B:Cdk1 Complex R-HSA-75035,1/13,0.08341305161129736,0.13429501309418876,17.96978417266187,44.636054159926545,YWHAQ,3,REACTOME,100,0.4912450535797655
Reactome_2022_fixed.gmt,FCGR Activation R-HSA-2029481,1/13,0.08341305161129736,0.13429501309418876,17.96978417266187,44.636054159926545,CD247,3,REACTOME,100,0.4912450535797655
Reactome_2022_fixed.gmt,SARS-CoV-2 Targets Host Intracellular Signaling And Regulatory Pathways R-HSA-9755779,1/13,0.08341305161129736,0.13429501309418876,17.96978417266187,44.636054159926545,YWHAQ,3,REACTOME,100,0.4912450535797655
Reactome_2022_fixed.gmt,Extra-nuclear Estrogen Signaling R-HSA-9009391,2/73,0.08527857700147924,0.13695611867569235,5.282272472053494,13.004067430285595,CALM1;HSP90AA1,3,REACTOME,100,0.4998432494524418
Reactome_2022_fixed.gmt,"Cell Death Signaling Via NRAGE, NRIF And NADE R-HSA-204998",2/74,0.08728181552428875,0.13947764068893787,5.208910143468412,12.702516702838393,UBB;UBC,3,REACTOME,100,0.5078942594770259
Reactome_2022_fixed.gmt,Signaling By NOTCH1 R-HSA-1980143,2/74,0.08728181552428875,0.13947764068893787,5.208910143468412,12.702516702838393,UBB;UBC,3,REACTOME,100,0.5078942594770259
KEGG_2021_Human_fixed.gmt,Proteasome,2/46,0.046950413103146585,0.14085123930943977,7.52856198659239,23.02733605877044,PSME1;PSMB9,3,KEGG,100,0.509626613774179
Reactome_2022_fixed.gmt,Constitutive Signaling By EGFRvIII R-HSA-5637810,1/14,0.08953763030423452,0.1416762504076831,16.63709032773781,40.146900975193475,HSP90AA1,3,REACTOME,100,0.509626613774179
Reactome_2022_fixed.gmt,Glycogen Breakdown (Glycogenolysis) R-HSA-70221,1/14,0.08953763030423452,0.1416762504076831,16.63709032773781,40.146900975193475,CALM1,3,REACTOME,100,0.509626613774179
Reactome_2022_fixed.gmt,ISG15 Antiviral Mechanism R-HSA-1169408,2/75,0.08929923726935844,0.1416762504076831,5.13754406872238,12.411085442021818,UBB;UBC,3,REACTOME,100,0.509626613774179
Reactome_2022_fixed.gmt,Lysosphingolipid And LPA Receptors R-HSA-419408,1/14,0.08953763030423452,0.1416762504076831,16.63709032773781,40.146900975193475,S1PR5,3,REACTOME,100,0.509626613774179
KEGG_2021_Human_fixed.gmt,Axon guidance,4/182,0.04817625926420711,0.1416948801888444,3.437120935330654,10.424406020891478,CFL1;MYL12A;MYL12B;RAC2,3,KEGG,100,0.509626613774179
Reactome_2022_fixed.gmt,Activation Of BAD And Translocation To Mitochondria R-HSA-111447,1/15,0.09562186571031592,0.14732172611828578,15.48821632349293,36.356322888596374,YWHAQ,3,REACTOME,100,0.5211705216889406
Reactome_2022_fixed.gmt,Constitutive Signaling By Aberrant PI3K In Cancer R-HSA-2219530,2/78,0.09543389750065707,0.14732172611828578,4.934640522875817,11.593056798456441,LCK;RAC2,3,REACTOME,100,0.5211705216889406
Reactome_2022_fixed.gmt,Defects Of Contact Activation System (CAS) And Kallikrein/Kinin System (KKS) R-HSA-9651496,1/15,0.09562186571031592,0.14732172611828578,15.48821632349293,36.356322888596374,TPST2,3,REACTOME,100,0.5211705216889406
Reactome_2022_fixed.gmt,EPHA-mediated Growth Cone Collapse R-HSA-3928663,1/15,0.09562186571031592,0.14732172611828578,15.48821632349293,36.356322888596374,MYL12B,3,REACTOME,100,0.5211705216889406
Reactome_2022_fixed.gmt,GRB2:SOS Provides Linkage To MAPK Signaling For Integrins R-HSA-354194,1/15,0.09562186571031592,0.14732172611828578,15.48821632349293,36.356322888596374,RAP1B,3,REACTOME,100,0.5211705216889406
Reactome_2022_fixed.gmt,Oncogenic MAPK Signaling R-HSA-6802957,2/78,0.09543389750065707,0.14732172611828578,4.934640522875817,11.593056798456441,RAP1B;CALM1,3,REACTOME,100,0.5211705216889406
Reactome_2022_fixed.gmt,Signaling By ERBB2 ECD Mutants R-HSA-9665348,1/15,0.09562186571031592,0.14732172611828578,15.48821632349293,36.356322888596374,HSP90AA1,3,REACTOME,100,0.5211705216889406
Reactome_2022_fixed.gmt,Signaling By Nuclear Receptors R-HSA-9006931,4/260,0.09540278936960614,0.14732172611828578,2.68130853449413,6.300129793664431,ARL4C;CALM1;DDX5;HSP90AA1,3,REACTOME,100,0.5211705216889406
Reactome_2022_fixed.gmt,Toll-like Receptor Cascades R-HSA-168898,3/162,0.09376703827269545,0.14732172611828578,3.3355857424822943,7.895137618463325,UBB;ITGB2;UBC,3,REACTOME,100,0.5211705216889406
Reactome_2022_fixed.gmt,Transcription-Coupled Nucleotide Excision Repair (TC-NER) R-HSA-6781827,2/77,0.09337554579873411,0.14732172611828578,5.000483395369073,11.856775142787217,UBB;UBC,3,REACTOME,100,0.5211705216889406
Reactome_2022_fixed.gmt,p130Cas Linkage To MAPK Signaling For Integrins R-HSA-372708,1/15,0.09562186571031592,0.14732172611828578,15.48821632349293,36.356322888596374,RAP1B,3,REACTOME,100,0.5211705216889406
Reactome_2022_fixed.gmt,Processing Of DNA Double-Strand Break Ends R-HSA-5693607,2/80,0.09958967949864445,0.15306862433681867,4.807987354130829,11.090568752138322,UBB;UBC,3,REACTOME,100,0.5377615310897977
Reactome_2022_fixed.gmt,Early Phase Of HIV Life Cycle R-HSA-162594,1/16,0.10166601974891416,0.154085094317142,14.48758412624739,33.11951777663643,PPIA,3,REACTOME,100,0.5377615310897977
Reactome_2022_fixed.gmt,NLRP3 Inflammasome R-HSA-844456,1/16,0.10166601974891416,0.154085094317142,14.48758412624739,33.11951777663643,TXNIP,3,REACTOME,100,0.5377615310897977
Reactome_2022_fixed.gmt,Rap1 Signaling R-HSA-392517,1/16,0.10166601974891416,0.154085094317142,14.48758412624739,33.11951777663643,RAP1B,3,REACTOME,100,0.5377615310897977
Reactome_2022_fixed.gmt,Regulation Of KIT Signaling R-HSA-1433559,1/16,0.10166601974891416,0.154085094317142,14.48758412624739,33.11951777663643,LCK,3,REACTOME,100,0.5377615310897977
Reactome_2022_fixed.gmt,Sema3A PAK Dependent Axon Repulsion R-HSA-399954,1/16,0.10166601974891416,0.154085094317142,14.48758412624739,33.11951777663643,HSP90AA1,3,REACTOME,100,0.5377615310897977
Reactome_2022_fixed.gmt,Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582,2/81,0.10168659174656111,0.154085094317142,4.7470504521874854,10.85109191995204,UBB;UBC,3,REACTOME,100,0.5377615310897977
Reactome_2022_fixed.gmt,Global Genome Nucleotide Excision Repair (GG-NER) R-HSA-5696399,2/82,0.10379584410546785,0.15691202723925188,4.687627510540872,10.619020165423903,UBB;UBC,3,REACTOME,100,0.5466448221679132
KEGG_2021_Human_fixed.gmt,Vibrio cholerae infection,2/50,0.05452074417570576,0.15727137742992045,6.904184354154033,20.08547377073207,ACTB;ACTG1,3,KEGG,100,0.5473043934561233
Reactome_2022_fixed.gmt,Antiviral Mechanism By IFN-stimulated Genes R-HSA-1169410,2/83,0.10591718447985554,0.15974395036306083,4.629662800591107,10.394045623528894,UBB;UBC,3,REACTOME,100,0.5547095752089459
KEGG_2021_Human_fixed.gmt,Transcriptional misregulation in cancer,4/192,0.05658274488743909,0.16013984402105402,3.250628531887902,9.33597157868327,GZMB;IL2RB;DDX5;ID2,3,KEGG,100,0.5554850839480312
Reactome_2022_fixed.gmt,Aberrant Regulation Of Mitotic G1/S Transition In Cancer Due To RB1 Defects R-HSA-9659787,1/17,0.10767035266379774,0.1608809909872059,13.608240680183126,30.328427579978925,CCND3,3,REACTOME,100,0.5556608476264119
Reactome_2022_fixed.gmt,PKA Activation R-HSA-163615,1/17,0.10767035266379774,0.1608809909872059,13.608240680183126,30.328427579978925,CALM1,3,REACTOME,100,0.5556608476264119
Reactome_2022_fixed.gmt,Protein Methylation R-HSA-8876725,1/17,0.10767035266379774,0.1608809909872059,13.608240680183126,30.328427579978925,CALM1,3,REACTOME,100,0.5556608476264119
Reactome_2022_fixed.gmt,Regulation Of RUNX1 Expression And Activity R-HSA-8934593,1/17,0.10767035266379774,0.1608809909872059,13.608240680183126,30.328427579978925,CCND3,3,REACTOME,100,0.5556608476264119
Reactome_2022_fixed.gmt,M Phase R-HSA-68886,5/380,0.10927942925571459,0.16290729731638934,2.2461552535550564,4.972644307581777,UBC;UBB;PSME1;PSMB9;HSP90AA1,3,REACTOME,100,0.5620563666253562
Reactome_2022_fixed.gmt,Ion Channel Transport R-HSA-983712,3/175,0.11152480400151604,0.16587060918470284,3.080300590445518,6.756664774284215,UBB;CALM1;UBC,3,REACTOME,100,0.571056140070116
KEGG_2021_Human_fixed.gmt,Neurotrophin signaling pathway,3/119,0.0605897136939358,0.1665441142805152,4.057848208062801,11.37670554510197,RAP1B;CALM1;MATK,3,KEGG,100,0.5721510180031787
KEGG_2021_Human_fixed.gmt,Pathogenic Escherichia coli infection,4/197,0.061066175236188895,0.1665441142805152,3.1646107178968657,8.847609666731264,ACTG1;ARPC5L;MYO1F;ACTB,3,KEGG,100,0.5721510180031787
Reactome_2022_fixed.gmt,Ephrin Signaling R-HSA-3928664,1/18,0.11363512303369222,0.16784637438921512,12.82939362795478,27.9008859411412,MYL12A,3,REACTOME,100,0.5747845522966846
Reactome_2022_fixed.gmt,Metabolism Of Angiotensinogen To Angiotensins R-HSA-2022377,1/18,0.11363512303369222,0.16784637438921512,12.82939362795478,27.9008859411412,GZMH,3,REACTOME,100,0.5747845522966846
Reactome_2022_fixed.gmt,VEGFR2 Mediated Cell Proliferation R-HSA-5218921,1/18,0.11363512303369222,0.16784637438921512,12.82939362795478,27.9008859411412,CALM1,3,REACTOME,100,0.5747845522966846
Reactome_2022_fixed.gmt,Deubiquitination R-HSA-5688426,4/279,0.11562494424704998,0.17039465467986312,2.4917238650164433,5.3756539502226115,UBB;PSME1;UBC;PSMB9,3,REACTOME,100,0.5810385523458468
Reactome_2022_fixed.gmt,Asparagine N-linked Glycosylation R-HSA-446203,4/282,0.11898048695373639,0.17263905500472385,2.464154101591501,5.245680839171754,UBB;CTSC;UBC;PDIA3,3,REACTOME,100,0.5825210881134235
Reactome_2022_fixed.gmt,Biosynthesis Of Specialized Proresolving Mediators (SPMs) R-HSA-9018678,1/19,0.11956058778277459,0.17263905500472385,12.134746257048416,25.77337619499372,ALOX5AP,3,REACTOME,100,0.5825210881134235
Reactome_2022_fixed.gmt,PKA-mediated Phosphorylation Of CREB R-HSA-111931,1/19,0.11956058778277459,0.17263905500472385,12.134746257048416,25.77337619499372,CALM1,3,REACTOME,100,0.5825210881134235
Reactome_2022_fixed.gmt,RAS Processing R-HSA-9648002,1/19,0.11956058778277459,0.17263905500472385,12.134746257048416,25.77337619499372,CALM1,3,REACTOME,100,0.5825210881134235
Reactome_2022_fixed.gmt,RHO GTPases Activate CIT R-HSA-5625900,1/19,0.11956058778277459,0.17263905500472385,12.134746257048416,25.77337619499372,MYL12B,3,REACTOME,100,0.5825210881134235
Reactome_2022_fixed.gmt,RHO GTPases Activate ROCKs R-HSA-5627117,1/19,0.11956058778277459,0.17263905500472385,12.134746257048416,25.77337619499372,MYL12B,3,REACTOME,100,0.5825210881134235
Reactome_2022_fixed.gmt,Ras Activation Upon Ca2+ Influx Thru NMDA Receptor R-HSA-442982,1/19,0.11956058778277459,0.17263905500472385,12.134746257048416,25.77337619499372,CALM1,3,REACTOME,100,0.5825210881134235
Reactome_2022_fixed.gmt,Signaling By KIT In Disease R-HSA-9669938,1/19,0.11956058778277459,0.17263905500472385,12.134746257048416,25.77337619499372,LCK,3,REACTOME,100,0.5825210881134235
Reactome_2022_fixed.gmt,Signaling By PDGFR In Disease R-HSA-9671555,1/19,0.11956058778277459,0.17263905500472385,12.134746257048416,25.77337619499372,BIN2,3,REACTOME,100,0.5825210881134235
Reactome_2022_fixed.gmt,Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756,2/90,0.12108442212559006,0.17444825022120805,4.260588065487236,8.995240147036965,UBB;UBC,3,REACTOME,100,0.5867804780167907
Reactome_2022_fixed.gmt,Metabolism Of Carbohydrates R-HSA-71387,4/285,0.12237866072797086,0.1759193247964581,2.437171970779524,5.119609387618441,UBB;CALM1;CHST12;UBC,3,REACTOME,100,0.5898794859581237
Reactome_2022_fixed.gmt,Signaling By TGF-beta Receptor Complex R-HSA-170834,2/91,0.12329371338683981,0.17683998089337383,4.212575949109,8.817704395815966,UBB;UBC,3,REACTOME,100,0.5898941953324045
Reactome_2022_fixed.gmt,Chondroitin Sulfate Biosynthesis R-HSA-2022870,1/20,0.1254470021911037,0.17833966757410769,11.511344770337576,23.896077173329445,CHST12,3,REACTOME,100,0.5918302988876831
Reactome_2022_fixed.gmt,FGFR2 Ligand Binding And Activation R-HSA-190241,1/20,0.1254470021911037,0.17833966757410769,11.511344770337576,23.896077173329445,FGFBP2,3,REACTOME,100,0.5918302988876831
Reactome_2022_fixed.gmt,Post-translational Protein Modification R-HSA-597592,13/1383,0.12520949499194348,0.17833966757410769,1.5502847262979236,3.221130421028282,HLA-A;UBC;CTSC;TPST2;UBB;HLA-B;PSME1;DDX5;PSMB9;PDIA3;SPON2;CALM1;PRSS23,3,REACTOME,100,0.5918302988876831
Reactome_2022_fixed.gmt,Sema4D Induced Cell Migration And Growth-Cone Collapse R-HSA-416572,1/20,0.1254470021911037,0.17833966757410769,11.511344770337576,23.896077173329445,MYL12B,3,REACTOME,100,0.5918302988876831
Reactome_2022_fixed.gmt,Oxidative Stress Induced Senescence R-HSA-2559580,2/93,0.12774188701868333,0.18080390162644408,4.119700051852738,8.477286245138316,UBB;UBC,3,REACTOME,100,0.5968106339571981
Reactome_2022_fixed.gmt,VEGFA-VEGFR2 Pathway R-HSA-4420097,2/93,0.12774188701868333,0.18080390162644408,4.119700051852738,8.477286245138316,CALM1;HSP90AA1,3,REACTOME,100,0.5968106339571981
Reactome_2022_fixed.gmt,CTLA4 Inhibitory Signaling R-HSA-389513,1/21,0.13129461990498478,0.18262145835596155,10.94876294086682,22.229399026078635,LCK,3,REACTOME,100,0.5968106339571981
Reactome_2022_fixed.gmt,ESR-mediated Signaling R-HSA-8939211,3/188,0.1304710112743538,0.18262145835596155,2.860796645702306,5.826310500383757,CALM1;DDX5;HSP90AA1,3,REACTOME,100,0.5968106339571981
Reactome_2022_fixed.gmt,Inflammasomes R-HSA-622312,1/21,0.13129461990498478,0.18262145835596155,10.94876294086682,22.229399026078635,TXNIP,3,REACTOME,100,0.5968106339571981
Reactome_2022_fixed.gmt,Initial Triggering Of Complement R-HSA-166663,1/21,0.13129461990498478,0.18262145835596155,10.94876294086682,22.229399026078635,GZMM,3,REACTOME,100,0.5968106339571981
Reactome_2022_fixed.gmt,Negative Regulation Of NMDA Receptor-Mediated Neuronal Transmission R-HSA-9617324,1/21,0.13129461990498478,0.18262145835596155,10.94876294086682,22.229399026078635,CALM1,3,REACTOME,100,0.5968106339571981
Reactome_2022_fixed.gmt,Signaling By ERBB2 TMD/JMD Mutants R-HSA-9665686,1/21,0.13129461990498478,0.18262145835596155,10.94876294086682,22.229399026078635,HSP90AA1,3,REACTOME,100,0.5968106339571981
Reactome_2022_fixed.gmt,Synthesis Of Leukotrienes (LT) And Eoxins (EX) R-HSA-2142691,1/21,0.13129461990498478,0.18262145835596155,10.94876294086682,22.229399026078635,ALOX5AP,3,REACTOME,100,0.5968106339571981
Reactome_2022_fixed.gmt,"Unblocking Of NMDA Receptors, Glutamate Binding And Activation R-HSA-438066",1/21,0.13129461990498478,0.18262145835596155,10.94876294086682,22.229399026078635,CALM1,3,REACTOME,100,0.5968106339571981
Reactome_2022_fixed.gmt,P75 NTR Receptor-Mediated Signaling R-HSA-193704,2/95,0.13222802194030522,0.18352337527921672,4.030797455013857,8.155219886116031,UBB;UBC,3,REACTOME,100,0.5991498428233252
KEGG_2021_Human_fixed.gmt,Proteoglycans in cancer,4/205,0.06862374733241368,0.18381360892610807,3.0358614737296366,8.133426970139197,ACTB;CD63;ACTG1;DDX5,3,KEGG,100,0.5994893689292218
Reactome_2022_fixed.gmt,MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871,2/96,0.13448477407771256,0.18625418173343417,3.9877573089251923,8.000654597298492,UBB;UBC,3,REACTOME,100,0.6044724862376193
Reactome_2022_fixed.gmt,"Cell Cycle, Mitotic R-HSA-69278",6/523,0.13527009642596924,0.18693978991056692,1.9283601093510092,3.8576492737554613,CCND3;UBC;UBB;PSME1;PSMB9;HSP90AA1,3,REACTOME,100,0.6051674057049794
Reactome_2022_fixed.gmt,Cytosolic Sulfonation Of Small Molecules R-HSA-156584,1/22,0.13710369294727098,0.18906804766176127,10.438514304835202,20.741513276424527,TPST2,3,REACTOME,100,0.6110542624731019
